country_iso3c	party	election_date	manifesto_id	lang	qs_nr	qs_id	text	cmp_code	issue	issue_binary	position
SWE	11810	2006-09-17	11810_200609	swe	55	11810_200609_00055	Större flexibilitet ska förenas med ett stärkt rättsligt skydd för den enskilde mot diskriminerande behandling.	503	integration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	111	11810_200609_00111	Statens uppgift är att ge likvärdiga förutsättningar, anpassat efter lokala villkor, eftersom behoven är olika i storstädernas förorter, i landets städer och på landsbygden.	412	integration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	112	11810_200609_00112	Sverige ska vara ett öppet land. Ett öppet samhälle byggt på jämställdhet, respekt och ansvar för människors rättigheter och möjligheten att försörja sig och leva sina egna liv. Sverige ska vara ett samhälle som värnar våra gemensamma värden, respekt, humanism, demokrati och tolerans.	601	immigration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	114	11810_200609_00114	Då vi människor lever allt längre men arbetar allt färre år behöver vi fler som lever och bor här i framtiden och bidrar med nya idéer.	408	integration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	115	11810_200609_00115	Därför bör Sverige öppna upp för reglerad arbetskraftsinvandring för människor som kan och vill komma hit och jobba och försörja sig själva.	410	immigration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	116	11810_200609_00116	Ett system med ”gröna kort” kan göra Sverige till ett attraktivt land att arbeta och utveckla idéer i.	410	immigration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	117	11810_200609_00117	Alla som söker asyl i Sverige ska respekteras av det svenska samhället redan när de anländer.	503	immigration	immigration/integration	neutral
SWE	11810	2006-09-17	11810_200609	swe	118	11810_200609_00118	Asylsökande ska bli informerade om sina rättigheter och skyldigheter	201	integration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	119	11810_200609_00119	och via arbetsplatspraktik och utbildning få en relevant undervisning i svenska språket och kontakt med det svenska samhället.	506	integration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	120	11810_200609_00120	Jobb är vägen till integration och självkänsla för den som får stanna.	408	integration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	147	11810_200609_00147	All diskriminering på grund av kön,	503	integration	immigration/integration	supportive
SWE	11810	2006-09-17	11810_200609	swe	148	11810_200609_00148	etnisk tillhörighet,	503	integration	immigration/integration	neutral
SWE	11810	2006-09-17	11810_200609	swe	168	11810_200609_00168	Samhället får inte blunda för att det finns stora grupper barn och ungdomar som har det mycket svårt.	503	integration	immigration/integration	neutral
SWE	11810	2006-09-17	11810_200609	swe	169	11810_200609_00169	De drabbas av en ofullkomlig flyktingpolitik, föräldrars missbruk, misshandel och vuxenvärldens oförmåga att ge trygghet.	503	integration	immigration/integration	sceptical
SWE	11810	2006-09-17	11810_200609	swe	170	11810_200609_00170	Sverige har skrivit på FN:s barnkonvention.	201	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	206	11110_201009_00206	lagstiftningen mot diskriminering ska skärpas.	503	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	208	11110_201009_00208	De lokala antidiskrimineringsbyråerna ska stärkas.	503	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	214	11110_201009_00214	när barn har ett annat modersmål än svenska är att satsa mer på modersmålsundervisning.	506	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	216	11110_201009_00216	Vi vill också ha en utökad ämnesundervisning på modersmålet.	506	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	217	11110_201009_00217	Nyanlända ska snabbare kunna lära sig svenska,	705	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	218	11110_201009_00218	validera eller komplettera sin utbildning och få jobb.	705	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	219	11110_201009_00219	Vi vill att studierna i svenska ska kombineras med praktik.	506	integration	immigration/integration	neutral
SWE	11110	2010-09-19	11110_201009	swe	220	11110_201009_00220	Vi vill höja kvaliteten i svenska som andraspråk.	506	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	221	11110_201009_00221	Vi vill att universitet och högskolor ska erbjuda kurser i svenska för dem med akademisk utbildning som kommer till Sverige.	506	integration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	254	11110_201009_00254	Vi vill skapa fler lagliga vägar för migration till eU.	201	immigration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	255	11110_201009_00255	en mer human flyktingpolitik behövs.	201	immigration	immigration/integration	neutral
SWE	11110	2010-09-19	11110_201009	swe	256	11110_201009_00256	Det har länge funnits brister i den svenska migrationsprocessen, därför vill vi genomföra en amnesti för papperslösa.	201	immigration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	257	11110_201009_00257	barnets bästa ska sättas främst i all bedömning av flyktingärenden.	706	immigration	immigration/integration	supportive
SWE	11110	2010-09-19	11110_201009	swe	258	11110_201009_00258	papperslösa ska ha rätt till vård och skola.	504	integration	immigration/integration	supportive
SWE	11220	2010-09-19	11220_201009	swe	24	11220_201009_00024	där intolerans	503	integration	immigration/integration	supportive
SWE	11220	2010-09-19	11220_201009	swe	25	11220_201009_00025	och rasism växer sig starkare.	705	integration	immigration/integration	neutral
SWE	11220	2010-09-19	11220_201009	swe	48	11220_201009_00048	Om fyra år ska Sverige vara ett mer demokratiskt samhälle.	202	integration	immigration/integration	supportive
SWE	11220	2010-09-19	11220_201009	swe	49	11220_201009_00049	I vår framtidsvision är samhället fritt från rasism	607	integration	immigration/integration	supportive
SWE	11220	2010-09-19	11220_201009	swe	50	11220_201009_00050	och Sverige har en human och rättssäker flyktingpolitik	201	immigration	immigration/integration	supportive
SWE	11220	2010-09-19	11220_201009	swe	51	11220_201009_00051	som uppfyller internationella konventioner.	201	integration	immigration/integration	neutral
SWE	11220	2010-09-19	11220_201009	swe	52	11220_201009_00052	Vi vill föra en utrikes och säkerhetspolitik för rättvisa.	503	immigration	immigration/integration	supportive
SWE	11320	2010-09-19	11320_201009	swe	63	11320_201009_00063	Fler nyanlända	705	integration	immigration/integration	supportive
SWE	11320	2010-09-19	11320_201009	swe	99	11320_201009_00099	Alla arbetstagare ska behandlas lika, oavsett om de kommer från Ronneby, Riga eller Rotterdam.	701	integration	immigration/integration	supportive
SWE	11320	2010-09-19	11320_201009	swe	101	11320_201009_00101	Alla tjänar på att människor inte begränsas av bakgrund eller kön.	503	integration	immigration/integration	supportive
SWE	11320	2010-09-19	11320_201009	swe	221	11320_201009_00221	Skillnaderna ökar, både inom städerna och mellan stad och land.	503	integration	immigration/integration	neutral
SWE	11320	2010-09-19	11320_201009	swe	223	11320_201009_00223	Rädslan ökar och därmed främlingsfientligheten.	705	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	171	11420_201009_00171	De stipendieprogram som skapas i samband med att avgifter för tredjelandsstudenter bör dels bli fler, dels omfatta fler länder.	506	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	182	11420_201009_00182	Likaså är situationen för invandrare problematisk på arbetsmarknaden.	705	integration	immigration/integration	neutral
SWE	11420	2010-09-19	11420_201009	swe	183	11420_201009_00183	Det tar alldeles för lång tid för en människa som har flytt till Sverige att komma i sysselsättning.	705	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	184	11420_201009_00184	Alltför många fastnar i passivitet och utanförskap.	705	integration	immigration/integration	sceptical
SWE	11420	2010-09-19	11420_201009	swe	185	11420_201009_00185	Nycklarna till en lyckad integration är jobb	408	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	186	11420_201009_00186	och kunskaper i svenska språket.	506	integration	immigration/integration	neutral
SWE	11420	2010-09-19	11420_201009	swe	187	11420_201009_00187	Utgångspunkten för vår arbetsmarknadspolitik är att alla kan bidra.	606	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	322	11420_201009_00322	Den som flyr undan förföljelse ska kunna få en fristad i vårt land.	201	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	323	11420_201009_00323	Och väldigt många av dem som har flytt eller invandrat till vårt land har lyckats	705	immigration	immigration/integration	neutral
SWE	11420	2010-09-19	11420_201009	swe	324	11420_201009_00324	– de har fått jobb	408	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	330	11420_201009_00330	När vi tog över landet tog det i snitt sju år för en nyanländ person att få sitt första jobb.	408	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	331	11420_201009_00331	I kölvattnet på den misslyckade integrationen följer ett socialt utanförskap och en isolering som ibland präglar hela stadsdelar och även förs vidare till nästa generation.	705	integration	immigration/integration	neutral
SWE	11420	2010-09-19	11420_201009	swe	332	11420_201009_00332	Integrationen är en av våra största framtidsutmaningar.	705	integration	immigration/integration	sceptical
SWE	11420	2010-09-19	11420_201009	swe	333	11420_201009_00333	I en globaliserad värld har vi människor i vårt land som talar i princip alla världens språk	607	integration	immigration/integration	neutral
SWE	11420	2010-09-19	11420_201009	swe	334	11420_201009_00334	. En lyckad integration	606	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	335	11420_201009_00335	där vi ser till att människors potential tas tillvara kan vara en av de viktigaste framgångsfaktorerna för vårt land.	606	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	336	11420_201009_00336	Vi vet att jobb	408	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	337	11420_201009_00337	och kunskaper i svenska	506	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	338	11420_201009_00338	är de viktigaste nycklarna till att på riktigt komma in i det svenska samhället.	606	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	339	11420_201009_00339	En human och solidarisk flyktingpolitik.	201	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	340	11420_201009_00340	Den som flyr undan förföljelse och förtryck ska ges en fristad i Sverige. Sverige ska föra en human och rättssäker flyktingpolitik och asylrätten ska värnas i Sverige och Europa.	201	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	341	11420_201009_00341	Sverige ska vara öppet för arbetskraftsinvandring.	407	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	342	11420_201009_00342	Folkpartiet var pådrivande för den öppning för arbetskraftsinvandring som Alliansregeringen har genomfört	305	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	343	11420_201009_00343	– den som får ett arbete i vårt land ska ges en möjlighet att komma hit och arbeta.	407	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	344	11420_201009_00344	Öppningen för arbetskraftsinvandring kan också bidra till att avlasta asylsystemet då det inte längre finns bara en väg in i Sverige.	407	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	345	11420_201009_00345	Förbättra rättssäkerheten för asylsökande.	605	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	346	11420_201009_00346	Låt de asylsökandes offentliga ombud utses av domstolarna,	605	immigration	immigration/integration	neutral
SWE	11420	2010-09-19	11420_201009	swe	347	11420_201009_00347	och skilj mottagandeverksamheten från Migrationsverket.	605	integration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	348	11420_201009_00348	Alla kommuner ska dela på ansvaret.	503	immigration	immigration/integration	supportive
SWE	11420	2010-09-19	11420_201009	swe	349	11420_201009_00349	Flyktingpolitiken är gemensam för vårt land och ansvaret ska delas mellan alla Sveriges kommuner.	503	integration	immigration/integration	neutral
SWE	11420	2010-09-19	11420_201009	swe	350	11420_201009_00350	Om det blir nödvändigt ska det i sista hand vara möjligt att tvinga kommuner som tidigare inte har tagit ansvar att teckna avtal om flyktingmottagande.	305	immigration	immigration/integration	supportive
